product_id,product_name,brand_name,campaign_name,impressions,spend,inline_link_clicks,date_start,date_stop
8195,Google Nest Mini (2. Gen) 2er-Pack - Smarter Lautsprecher mit Sprachsteuerung,Google,tink_AT_RET_CAT_1711_alwayson,681,6.43,4,2022-01-01,2022-01-01
11251,Google Nest Hub (2. Generation) - Smart Display mit Sprachsteuerung - Carbon,Google,tink_AT_RET_CAT_1711_alwayson,532,4.96,7,2022-01-01,2022-01-01
10014,Chromecast mit Google TV - Smart TV Stick - weiss,Chromecast,tink_AT_RET_CAT_1711_alwayson,410,3.61,3,2022-01-01,2022-01-01
6890,Google Nest Hub (2. Generation) 2er-Pack - Smart Display mit Sprachsteuerung,Google,tink_AT_RET_CAT_1711_alwayson,348,3.59,0,2022-01-01,2022-01-01
4801,Homematic IP Schaltsteckdose - weiß,Homematic,tink_AT_RET_CAT_1711_alwayson,328,3.15,0,2022-01-01,2022-01-01
11243,TP-Link Tapo C310 Outdoor WLAN Sicherheitskamera 2er-Set,TP-Link,tink_AT_RET_CAT_1711_alwayson,316,3.09,4,2022-01-01,2022-01-01
11261,TP-Link Tapo P100 Mini Smart WLAN-Steckdose 5er-Set,TP-Link,tink_AT_RET_CAT_1711_alwayson,270,2.27,3,2022-01-01,2022-01-01
11250,Google Nest Hub (2. Generation) - Smart Display mit Sprachsteuerung - kreide,Google,tink_AT_RET_CAT_1711_alwayson,218,2.46,1,2022-01-01,2022-01-01
4405,SONOS One Stereo Set - Smart Speaker mit Sprachsteuerung,SONOS,tink_AT_RET_CAT_1711_alwayson,154,1.67,3,2022-01-01,2022-01-01
10250,Google Nest Hub (2. Generation) + gratis TP-Link Tapo P100 Mini Smart WLAN-Steckdose 2er-Set,Google,tink_AT_RET_CAT_1711_alwayson,144,1.11,0,2022-01-01,2022-01-01
12239,Philips Hue Gradient Signe Tischleuchte - schwarz,Philips,tink_AT_RET_CAT_1711_alwayson,116,2.02,2,2022-01-01,2022-01-01
4438,"Ring Spotlight Cam Wired - Überwachungskamera mit Leuchten und Sirene, verkabelt - Schwarz",Ring,tink_AT_RET_CAT_1711_alwayson,107,1.01,2,2022-01-01,2022-01-01
11259,TP-Link Tapo P100 Mini Smart WLAN-Steckdose 4er-Pack - weiß,TP-Link,tink_AT_RET_CAT_1711_alwayson,92,0.98,0,2022-01-01,2022-01-01
11643,Xiaomi Mi Smart Kettle Pro - weiß,Xiaomi,tink_AT_RET_CAT_1711_alwayson,88,1.17,3,2022-01-01,2022-01-01
6293,Philips Hue LED Flutlicht Discover - Schwarz,Philips,tink_AT_RET_CAT_1711_alwayson,85,1.23,1,2022-01-01,2022-01-01
6891,Google Nest Hub (2. Generation) + Google Nest Mini,Google,tink_AT_RET_CAT_1711_alwayson,82,1.22,0,2022-01-01,2022-01-01
10166,Homematic IP Starter Set Raumklima WLAN + 4 Heizkörperthermostate basic,Homematic,tink_AT_RET_CAT_1711_alwayson,75,0.97,1,2022-01-01,2022-01-01
6120,tado° Smartes Heizkörper-Thermostat Starter Kit V3+ mit 3 Thermostaten & Bridge zur Einzelraumsteuerung,tado°,tink_AT_RET_CAT_1711_alwayson,74,1.45,0,2022-01-01,2022-01-01
11119,Spectral Art AX TV-Stand - Eiche natur,Spectral,tink_AT_RET_CAT_1711_alwayson,71,0.79,4,2022-01-01,2022-01-01
11240,Sonos Roam Stereo-Set,Sonos,tink_AT_RET_CAT_1711_alwayson,70,0.81,1,2022-01-01,2022-01-01
12516,Bosch Smart Home - Starter Set Heizung mit 5 Thermostaten,Bosch,tink_AT_RET_CAT_1711_alwayson,69,0.64,0,2022-01-01,2022-01-01
4401,Sonos One Gen. 2 - Smart Speaker mit Sprachsteuerung - Weiß,Sonos,tink_AT_RET_CAT_1711_alwayson,68,0.99,0,2022-01-01,2022-01-01
12157,Google Nest Doorbell (mit Akku) + kostenloser Google Nest Hub (2. Generation),Google,tink_AT_RET_CAT_1711_alwayson,68,0.81,0,2022-01-01,2022-01-01
2961054123924177,2961054123924177,2961054123924177,tink_AT_RET_CAT_1711_alwayson,64,0.33,0,2022-01-01,2022-01-01
322,Withings Body+ - WLAN-Körperwaage für Körperzusammensetzung - Schwarz,Withings,tink_AT_RET_CAT_1711_alwayson,63,0.73,0,2022-01-01,2022-01-01
11824,Google Pixel Buds A Series - Dark Olive,Google,tink_AT_RET_CAT_1711_alwayson,63,0.78,1,2022-01-01,2022-01-01
12235,tedee/GERDA Adapter für vorhandene Zylinder - silber,tedee/GERDA,tink_AT_RET_CAT_1711_alwayson,59,0.61,0,2022-01-01,2022-01-01
12161,Google Nest Cam (mit Akku) + kostenloser Google Nest Hub (2. Generation),Google,tink_AT_RET_CAT_1711_alwayson,59,0.39,0,2022-01-01,2022-01-01
12886,Google Nest Mini + Ledvance SMART+ Bluetooth Farbig E27,Google,tink_AT_RET_CAT_1711_alwayson,58,0.51,0,2022-01-01,2022-01-01
4854,Netatmo Premium Set Wetterstation,Netatmo,tink_AT_RET_CAT_1711_alwayson,55,2.17,1,2022-01-01,2022-01-01
